node,node_bef_goal,path,path_len,time
24134,21044,U-RR-R,6,0.230000019073
24135,21044,URDR-R,6,0.167999982834
24140,14024,--R,3,0.00500011444092
24141,14044,LRDR,4,0.0140001773834
24142,14044,UU--R,5,0.0269999504089
24143,14044,LLRR,4,0.0150001049042
24144,11044,RDUR-R,6,0.255999803543
24145,14044,DRDLR,5,0.0640001296997
24150,11044,--LR,4,0.0220000743866
24151,14044,URRDLR,6,0.162999868393
24152,11044,---LR,5,0.134000062943
24153,11024,-R--R,5,0.125
24154,11044,---LR,5,0.126000165939
24155,11044,-R--R,5,0.119999885559
24200,14024,LRRDR,5,0.0670001506805
24201,14024,LL-LR,5,0.0849997997284
24202,24024,ULRDR,5,0.0280001163483
24203,10125,UU-RDL,6,0.128000020981
24204,24024,URLR,4,0.00699996948242
24205,14044,D-LR,4,0.0130000114441
24210,21024,--R,3,0.00600004196167
24211,14044,UR-LR,5,0.029000043869
24212,24044,UU--R,5,0.0269999504089
24213,10125,RRR-L,5,0.0460000038147
24214,24044,ULLRR,5,0.0339999198914
24215,10125,R-L,3,0.00300002098083
24220,10525,RDL,3,0.00200009346008
24221,14024,L-LR,4,0.0189998149872
24222,24024,DLR,3,0.00300002098083
24223,14044,-LRRR,5,0.107999801636
24224,10325,RLLL,4,0.0420000553131
24225,11024,RDR-R,5,0.069000005722
24230,24024,LRDUR,5,0.0939998626709
24231,14301,UUL-UD,6,0.158999919891
24232,24024,ULRDR,5,0.0370001792908
24233,10125,UU-RDL,6,0.164999961853
24234,24024,URLR,4,0.00699996948242
24235,14044,URD-LR,6,0.176000118256
24240,10525,RDL,3,0.00300002098083
24241,14044,-LR,3,0.00499987602234
24242,24044,DLR,3,0.00300002098083
24243,24044,U-ULRR,6,0.18700003624
24244,10325,RLLL,4,0.00999999046326
24245,11024,RDR-R,5,0.0439999103546
24250,14301,-LUD,4,0.0199999809265
24251,14044,UR-LR,5,0.0299999713898
24252,24044,UR-LR,5,0.0299999713898
24253,10125,RRR-L,5,0.0490000247955
24254,21044,---LR,5,0.130000114441
24255,10125,R-L,3,0.00399994850159
24300,21044,UR--DR,6,0.118000030518
24301,14024,LRDR,4,0.0130000114441
24302,11044,UL-DR,5,0.029000043869
24303,14024,RLR,3,0.00300002098083
24304,14024,-LUUR,5,0.0920000076294
24305,14301,RRD,3,0.00300002098083
24310,14044,U-ULRR,6,0.161999940872
24311,14044,URRRRR,6,0.130000114441
24312,11044,U-LLR,5,0.0360000133514
24313,14044,URRR,4,0.00499987602234
24314,11024,UUU-LR,6,0.115000009537
24315,24024,RRDUR,5,0.0429999828339
24320,21044,D--DR,5,0.0570001602173
24321,14024,LRDR,4,0.0139999389648
24322,11044,UL-LLR,6,0.164000034332
24323,14044,URRR,4,0.00599980354309
24324,14044,U-RLRR,6,0.168000221252
24325,24024,RRDUR,5,0.0409998893738
24330,21044,UR--DR,6,0.125
24331,14301,UUL-UD,6,0.121000051498
24332,11044,UL-DR,5,0.0320000648499
24333,21044,UL-DR,5,0.0299999713898
24334,24044,RR-U-R,6,0.230999946594
24335,14301,UUUUD,5,0.0220000743866
24340,11024,-UU-R,5,0.066999912262
24341,14044,LRDR,4,0.0130000114441
24342,11044,U-LLR,5,0.0329999923706
24343,14044,DRR,3,0.00300002098083
24344,11024,UUU-LR,6,0.107000112534
24345,24024,RRDUR,5,0.0390000343323
24350,14024,RRU-LR,6,0.210999965668
24351,14301,UUUDUD,6,0.111000061035
24352,11044,UL-LLR,6,0.174000024796
24353,14044,URRR,4,0.00600004196167
24354,14044,U-RLRR,6,0.1859998703
24355,24024,RRDUR,5,0.0450000762939
24400,14024,LRRDR,5,0.0639998912811
24401,14024,LL-LR,5,0.085000038147
24402,24024,ULRDR,5,0.0269999504089
24403,10125,UU-RDL,6,0.131999969482
24404,24024,URLR,4,0.00600004196167
24405,14301,L-UD,4,0.0160000324249
24410,14024,-LLR,4,0.0199999809265
24411,14024,-U--R,5,0.101000070572
24412,24044,ULRDR,5,0.0339999198914
24413,14044,-U--R,5,0.100000143051
24414,24044,ULLRR,5,0.0329999923706
24415,21044,R-R-R,5,0.0609998703003
24420,10125,RDL,3,0.00300002098083
24421,14024,L-LR,4,0.0169999599457
24422,24024,DLR,3,0.00300002098083
24423,21024,--LLR,5,0.108999967575
24424,10325,RLLL,4,0.0110001564026
24425,14301,-LUD,4,0.0209999084473
24430,24024,LRDUR,5,0.0820000171661
24431,11044,D--LR,5,0.0870001316071
24432,24024,ULRDR,5,0.0339999198914
24433,10125,UU-RDL,6,0.147000074387
24434,24024,URLR,4,0.00699996948242
24435,10525,UR-DUL,6,0.165999889374
24440,10125,RDL,3,0.00300002098083
24441,14301,L-RD,4,0.0160000324249
24442,24044,DLR,3,0.00300002098083
24443,21024,-D-DR,5,0.0969998836517
24444,10325,RLLL,4,0.00999999046326
24445,11044,RDR-R,5,0.0450000762939
24450,10125,RURDL,5,0.0420000553131
24451,14024,U-RDR,5,0.039999961853
24452,24024,ULRDR,5,0.0350000858307
24453,14024,-R--R,5,0.112999916077
24454,24044,UUDD-R,6,0.141999959946
24455,21044,R-R-R,5,0.0649998188019
24500,14301,-DUD,4,0.0190000534058
24501,14024,LRDR,4,0.0150001049042
24502,11044,UL-DR,5,0.0349998474121
24503,14024,RLR,3,0.00200009346008
24504,11024,RD-R,4,0.00999999046326
24505,14301,L-UD,4,0.0160000324249
24510,11024,-RR-R,5,0.0950000286102
24511,14044,URRDLR,6,0.162999868393
24512,10125,DRR-L,5,0.069000005722
24513,14044,URDLRR,6,0.164999961853
24514,11044,UUU-LR,6,0.132999897003
24515,21044,UUU-LR,6,0.140000104904
24520,11024,DDR-R,5,0.0699999332428
24521,14024,LRDR,4,0.0169999599457
24522,11044,UL-LLR,6,0.211999893188
24523,14024,LRLLR,5,0.085000038147
24524,11024,RDUR-R,6,0.279000043869
24525,14301,LRLRD,5,0.0829999446869
24530,11024,-RR-R,5,0.0950000286102
24531,14301,UUL-UD,6,0.161999940872
24532,11044,UL-DR,5,0.0360000133514
24533,21044,UL-DR,5,0.0379998683929
24534,10125,RRD-L,5,0.0490000247955
24535,21024,URDR-R,6,0.170000076294
24540,10325,DD-UL,5,0.0729999542236
24541,14044,LRDR,4,0.0149998664856
24542,24044,-LRUR,5,0.118000030518
24543,14044,LLRR,4,0.0149998664856
24544,11044,UUU-LR,6,0.130999803543
24545,14044,DRDLR,5,0.0659999847412
24550,11024,URDR-R,6,0.147000074387
24551,14044,URRDLR,6,0.179000139236
24552,11044,UL-LLR,6,0.222999811172
24553,11024,-R--R,5,0.116000175476
24554,11024,RDUR-R,6,0.306999921799
24555,11044,-R--R,5,0.121000051498
25000,14301,RD,2,0.0019998550415
25001,11024,-DR-R,5,0.0889999866486
25002,14024,RRLR,4,0.00899982452393
25003,14024,RDU-LR,6,0.22200012207
25004,21024,LR,2,0.00200009346008
25005,14024,-DR-R,5,0.0839998722076
25010,24024,RDUR,4,0.00999999046326
25011,14024,UR-LR,5,0.029000043869
25012,11044,UUUUR,5,0.0210001468658
25013,10325,R-L-LL,6,0.315999984741
25014,24044,RUR,3,0.00399994850159
25015,24024,D-LUR,5,0.069000005722
25020,24024,RDUR,4,0.0090000629425
25021,14024,UR-LR,5,0.0260000228882
25022,14044,RDRR,4,0.0090000629425
25023,14044,L-DU-R,6,0.343999862671
25024,21044,LR,2,0.00300002098083
25025,14044,RD-LRR,6,0.243000030518
25030,14301,URRD,4,0.00699996948242
25031,24024,L-LUR,5,0.0820000171661
25032,24024,ULRDR,5,0.0320000648499
25033,24024,-DU-R,5,0.0920000076294
25034,24024,URLR,4,0.00699996948242
25035,24044,R-U-R,5,0.0539999008179
25040,24024,RDUR,4,0.0090000629425
25041,14024,UR-LR,5,0.0260000228882
25042,14044,RDRR,4,0.00999999046326
25043,14024,-DU-R,5,0.0860002040863
25044,24044,RUR,3,0.0019998550415
25045,11024,-DU-R,5,0.0879998207092
25050,10525,-UL,3,0.00399994850159
25051,24024,-LUR,4,0.0200002193451
25052,11024,UUUUR,5,0.021999835968
25053,10325,R-L-LL,6,0.311000108719
25054,24044,RUR,3,0.00300002098083
25055,14024,-LUR,4,0.0189998149872
25100,11044,DR-R,4,0.0119998455048
25101,10125,--L,3,0.00500011444092
25102,11044,U-R-R,5,0.0409998893738
25103,10325,--L,3,0.00500011444092
25104,11024,UU---R,6,0.151000022888
25105,10525,--L,3,0.00600004196167
25110,14024,RU--R,5,0.0490000247955
25111,14044,D-UR,4,0.0149998664856
25112,14024,UDR--R,6,0.194000005722
25113,24044,-U--R,5,0.125999927521
25114,21044,RR-R-R,6,0.292000055313
25115,24044,D-UR,4,0.0169999599457
25120,14024,RU--R,5,0.047000169754
25121,14044,RDLR,4,0.010999917984
25122,14024,UD-R-R,6,0.200000047684
25123,14044,DLRR,4,0.0149998664856
25124,11044,-U-LR,5,0.114000082016
25125,10125,RRDL,4,0.00999999046326
25130,14044,U-R-R,5,0.0420000553131
25131,24024,L-LUR,5,0.103999853134
25132,11044,U-R-R,5,0.0429999828339
25133,11044,U-R-R,5,0.0430002212524
25134,21044,-U-LR,5,0.116999864578
25135,14024,L-LUR,5,0.107000112534
25140,11044,DR-R,4,0.0139999389648
25141,14044,RDLR,4,0.00999999046326
25142,10125,-RR-L,5,0.111999988556
25143,14044,DLRR,4,0.0150001049042
25144,11044,RRDR-R,6,0.273999929428
25145,10125,RRDL,4,0.00999999046326
25150,14024,RU--R,5,0.047000169754
25151,14044,URRDLR,6,0.180000066757
25152,14024,UD-R-R,6,0.226999998093
25153,14044,LURRR,5,0.0979998111725
25154,10525,-DUUL,5,0.138000011444
25155,21044,-R--R,5,0.141999959946
25200,14301,DLRD,4,0.0169999599457
25201,11024,DRR-R,5,0.0709998607635
25202,14024,RRLR,4,0.0110001564026
25203,11024,RRD-R,5,0.0490000247955
25204,21024,LR,2,0.0019998550415
25205,10325,-D-UL,5,0.115000009537
25210,10525,RURDL,5,0.0490000247955
25211,14024,D-UR,4,0.0169999599457
25212,24044,UR-LR,5,0.0329999923706
25213,14301,R-L-D,5,0.0709998607635
25214,24044,ULLRR,5,0.0389997959137
25215,24024,D-UR,4,0.0170001983643
25220,10325,LRDL,4,0.0179998874664
25221,14044,UR-LR,5,0.0320000648499
25222,21044,DLLR,4,0.0160000324249
25223,11024,DR-UUR,6,0.419999837875
25224,21044,LR,2,0.00300002098083
25225,14044,D--LRR,6,0.458999872208
25230,10525,-UUUL,5,0.118999958038
25231,24024,L-LUR,5,0.116000175476
25232,24024,ULRDR,5,0.0419998168945
25233,24044,-DLRR,5,0.131999969482
25234,24024,URLR,4,0.007000207901
25235,10125,RD-L,4,0.0120000839233
25240,14044,L-DR,4,0.0199999809265
25241,14044,UR-LR,5,0.0409998893738
25242,24044,UR-LR,5,0.0310001373291
25243,14044,D---RR,6,0.44000005722
25244,24044,ULLRR,5,0.0379998683929
25245,14044,DUR-LR,6,0.364000082016
25250,10525,RURDL,5,0.0510001182556
25251,24044,-LUR,4,0.0239999294281
25252,24044,UR-LR,5,0.0339999198914
25253,24044,D-RR,4,0.0160000324249
25254,14044,D-RR,4,0.0160000324249
25255,14044,D-RR,4,0.0160000324249
25300,21044,UR--DR,6,0.123999834061
25301,24044,RDRUR,5,0.0440001487732
25302,11024,--RR-R,6,0.508000135422
25303,14024,RURLR,5,0.0379998683929
25304,11044,-UD-LR,6,0.440999984741
25305,14024,DRDR,4,0.0139999389648
25310,14024,RRU-LR,6,0.22000002861
25311,24044,RDRUR,5,0.0460000038147
25312,11044,R--R-R,6,0.293999910355
25313,14044,URRR,4,0.00600004196167
25314,10325,-UULL,5,0.0889999866486
25315,11044,R-R-R,5,0.055999994278
25320,14024,RRU-LR,6,0.236999988556
25321,14044,RRRR,4,0.0090000629425
25322,11044,-UL-DR,6,0.433000087738
25323,14044,RR,2,0.00300002098083
25324,14024,R-URLR,6,0.265999794006
25325,10325,RRDL,4,0.0110001564026
25330,21044,UR--DR,6,0.138000011444
25331,24044,RDRUR,5,0.0450000762939
25332,10325,D-UULL,6,0.34299993515
25333,14024,RURLR,5,0.0409998893738
25334,24044,RR-LRR,6,0.251000165939
25335,14301,RURRD,5,0.039999961853
25340,11044,L--DR,5,0.0730001926422
25341,14044,RRRR,4,0.00899982452393
25342,11044,UUR-LLR,7,0.572000026703
25343,14044,RR,2,0.00300002098083
25344,14024,R-URLR,6,0.269999980927
25345,10325,RRDL,4,0.0110001564026
25350,14024,RRU-LR,6,0.207999944687
25351,24024,-LUR,4,0.0210001468658
25352,14301,D-UUD,5,0.0709998607635
25353,14044,URRR,4,0.00500011444092
25354,14044,RR-LRR,6,0.25
25355,14024,-LUR,4,0.0220000743866
25400,14301,DLRD,4,0.0150001049042
25401,11044,DRR-R,5,0.0659999847412
25402,14024,RRLR,4,0.00999999046326
25403,11044,RRD-R,5,0.0469999313354
25404,21024,LR,2,0.000999927520752
25405,14024,-DR-R,5,0.113000154495
25410,10125,RURDL,5,0.0569999217987
25411,10525,-DL,3,0.00499987602234
25412,24044,ULRDR,5,0.0390000343323
25413,24044,-U--R,5,0.0989999771118
25414,24044,ULLRR,5,0.0369999408722
25415,23451,D-,2,0.00200009346008
25420,10325,LRDL,4,0.0159997940063
25421,14044,-U-LR,5,0.101999998093
25422,21044,DLLR,4,0.0160000324249
25423,11044,DR-UUR,6,0.37099981308
25424,21044,LR,2,0.0019998550415
25425,14024,RRU--R,6,0.258000135422
25430,14044,UU---R,6,0.174000024796
25431,24024,L-LUR,5,0.101999998093
25432,24024,ULRDR,5,0.0369999408722
25433,24044,-DLRR,5,0.113000154495
25434,24024,URLR,4,0.00699996948242
25435,10325,D-DL,4,0.0149998664856
25440,14044,L-DR,4,0.018000125885
25441,11044,DRR-R,5,0.069000005722
25442,24044,ULRDR,5,0.0379998683929
25443,24044,U--UUUR,7,0.919000148773
25444,24044,ULLRR,5,0.0379998683929
25445,14024,RRU--R,6,0.258000135422
25450,10125,RURDL,5,0.0479998588562
25451,10325,-LLL,4,0.0230000019073
25452,24024,ULRDR,5,0.0390000343323
25453,24044,D-RR,4,0.0150001049042
25454,14044,D-RR,4,0.0160000324249
25455,14044,D-RR,4,0.0149998664856
25500,11024,DR-R,4,0.0130000114441
25501,10125,R-RDL,5,0.0599999427795
25502,11044,U-R-R,5,0.0409998893738
25503,11044,U-R-R,5,0.039999961853
25504,11024,RURD-R,6,0.246000051498
25505,21024,DR-R,4,0.0150001049042
25510,11024,URDR-R,6,0.164999961853
25511,14024,D-UR,4,0.0160000324249
25512,10125,RRRR-L,6,0.298000097275
25513,11024,---UR,5,0.136999845505
25514,10125,RR-L,4,0.0110001564026
25515,24024,D-UR,4,0.0149998664856
25520,11024,URDR-R,6,0.15900015831
25521,14044,RDLR,4,0.010999917984
25522,14024,UD-R-R,6,0.211999893188
25523,14044,DLRR,4,0.0170001983643
25524,10125,--R-L,5,0.146999835968
25525,10525,RRDL,4,0.0120000839233
25530,14044,U-R-R,5,0.0429999828339
25531,24024,L-LUR,5,0.154000043869
25532,11044,U-R-R,5,0.0450000762939
25533,11044,U-R-R,5,0.0439999103546
25534,11024,RURD-R,6,0.282999992371
25535,14044,R-U-R,5,0.0650000572205
25540,11024,DR-R,4,0.0139999389648
25541,14044,RDLR,4,0.00999999046326
25542,10125,-RR-L,5,0.116000175476
25543,14044,DLRR,4,0.0160000324249
25544,10325,--R-L,5,0.145999908447
25545,10525,RRDL,4,0.00999999046326
25550,11024,URDR-R,6,0.166000127792
25551,24044,-LUR,4,0.0220000743866
25552,14024,UD-R-R,6,0.223999977112
25553,14044,LURRR,5,0.095999956131
25554,10125,RR-L,4,0.00999999046326
25555,14044,-LUR,4,0.0240001678467
30000,14044,RRDR,4,0.00499987602234
30001,14044,-RRDR,5,0.069000005722
30002,14044,RLRR,4,0.0090000629425
30003,14301,UU-RD,5,0.0179998874664
30004,14044,DRRR,4,0.0090000629425
30005,11044,D-LLR,5,0.0480000972748
30010,24024,UUUUDR,6,0.0769999027252
30011,11044,UR-LLR,6,0.131999969482
30012,24024,UUDUUR,6,0.0980000495911
30013,11024,UU-LR,5,0.0209999084473
30014,14301,UULUD,5,0.0210001468658
30015,14301,-RU-RD,6,0.391999959946
30020,14301,U-UD,4,0.00799989700317
30021,11044,-DR,3,0.00400018692017
30022,21044,-DR,3,0.00300002098083
30023,14044,-RLRR,5,0.0709998607635
30024,14301,UDUUD,5,0.0240001678467
30025,11044,DL-DR,5,0.0569999217987
30030,10325,U-ULL,5,0.0270001888275
30031,11024,UUD-LR,6,0.0929999351501
30032,24024,UUULUR,6,0.0929999351501
30033,14301,UU-RD,5,0.0199999809265
30034,14301,UU-RD,5,0.0220000743866
30035,11024,UDU-LR,6,0.114000082016
30040,14024,RRDR,4,0.00699996948242
30041,11044,-LLR,4,0.0169999599457
30042,21044,-LLR,4,0.0160000324249
30043,11024,UU-LR,5,0.0199999809265
30044,14044,DRRR,4,0.010999917984
30045,21044,-UUDR,5,0.069000005722
30050,14301,U-UD,4,0.00699996948242
30051,11044,UR-LLR,6,0.133000135422
30052,10325,UUUL,4,0.00499987602234
30053,11024,UUL-LR,6,0.100000143051
30054,14301,UDUUD,5,0.0250000953674
30055,14044,U-UDUR,6,0.164999961853
30100,24044,U-UUR,5,0.0279998779297
30101,14024,UULUR,5,0.0200002193451
30102,10325,U-RDL,5,0.0309998989105
30103,24044,LRR,3,0.00300002098083
30104,24044,R-UUR,5,0.0410001277924
30105,14044,U-UUR,5,0.0279998779297
30110,14044,-RDR,4,0.018000125885
30111,14024,R--LR,5,0.0550000667572
30112,14044,U-R,3,0.00200009346008
30113,24044,U-R,3,0.000999927520752
30114,14301,--D,3,0.00399994850159
30115,21044,UUU-R,5,0.0230000019073
30120,14044,-RDR,4,0.0169999599457
30121,14044,UULUR,5,0.0230000019073
30122,14044,UUR-R,5,0.0230000019073
30123,24044,LRR,3,0.00399994850159
30124,14044,U-RRR,5,0.0360000133514
30125,14301,RLRD,4,0.00999999046326
30130,24044,-RDR,4,0.0170001983643
30131,14024,UULUR,5,0.0230000019073
30132,10325,U-RDL,5,0.0360000133514
30133,24044,URLRR,5,0.0259997844696
30134,10325,D--DL,5,0.0759999752045
30135,14044,U-UUR,5,0.0350000858307
30140,24044,R-RUR,5,0.0420000553131
30141,24044,R-RUR,5,0.0409998893738
30142,14044,U-R,3,0.00200009346008
30143,24044,U-R,3,0.000999927520752
30144,11044,UUU-R,5,0.0220000743866
30145,14301,RLRD,4,0.00899982452393
30150,14044,-DUR,4,0.018000125885
30151,14044,UULUR,5,0.0249998569489
30152,14044,UUR-R,5,0.0260000228882
30153,24044,UUR-R,5,0.0230000019073
30154,14044,U-RRR,5,0.0390000343323
30155,24044,U-RRR,5,0.0379998683929
30200,24024,U-UUR,5,0.0269999504089
30201,10525,R--UL,5,0.0450000762939
30202,14044,RLRR,4,0.00999999046326
30203,14024,R-UUR,5,0.0409998893738
30204,24024,R-UUR,5,0.0420000553131
30205,10325,R-UL,4,0.0090000629425
30210,14301,U-DUD,5,0.0369999408722
30211,24044,U--UUR,6,0.223999977112
30212,24044,U-RUR,5,0.0390000343323
30213,11044,UU-LR,5,0.0250000953674
30214,14301,UULUD,5,0.0239999294281
30215,11024,URRR-R,6,0.144999980927
30220,21024,RR-R,4,0.0090000629425
30221,24044,R-RUR,5,0.0520000457764
30222,10525,UUUL,4,0.00500011444092
30223,11024,UUUR-R,6,0.113999843597
30224,14301,RRLRD,5,0.0420000553131
30225,11024,RR-R,4,0.0090000629425
30230,24024,U-UUR,5,0.0329999923706
30231,11044,UUD-LR,6,0.121000051498
30232,24024,UUULUR,6,0.115999937057
30233,11044,DUU-LR,6,0.31299996376
30234,21044,UDU-LR,6,0.161000013351
30235,14024,U-UUR,5,0.0339999198914
30240,21024,RR-R,4,0.00800013542175
30241,24044,R-RUR,5,0.0480000972748
30242,24044,U-RUR,5,0.0319998264313
30243,11044,UU-LR,5,0.0240001678467
30244,14301,UULUD,5,0.0239999294281
30245,11024,RR-R,4,0.00699996948242
30250,14044,UUULRR,6,0.115999937057
30251,24044,U--UUR,6,0.233000040054
30252,10525,UUUL,4,0.00600004196167
30253,11024,UUUR-R,6,0.118000030518
30254,21024,UUUR-R,6,0.121999979019
30255,11024,URRR-R,6,0.145999908447
30300,14301,R-RD,4,0.0090000629425
30301,24044,RDR,3,0.000999927520752
30302,14044,L--RR,5,0.0600001811981
30303,24044,LRR,3,0.00399994850159
30304,14024,RD-LR,5,0.0299999713898
30305,14044,UUUDR,5,0.0160000324249
30310,24044,-UDR,4,0.0139999389648
30311,24024,URRDR,5,0.0230000019073
30312,24044,L--RR,5,0.0750000476837
30313,14024,UUDUR,5,0.0199999809265
30314,10325,-L-LL,5,0.0889999866486
30315,14024,UUUDR,5,0.0190000534058
30320,14301,U-UD,4,0.00699996948242
30321,24024,RDR,3,0.00200009346008
30322,24044,-URDR,5,0.069000005722
30323,24044,LRR,3,0.00300002098083
30324,11044,-UDUR,5,0.0699999332428
30325,14301,RLRD,4,0.00800013542175
30330,24044,-LRR,4,0.0159997940063
30331,14024,UULUR,5,0.0190000534058
30332,14301,U-URRD,6,0.141999959946
30333,14044,UUDUR,5,0.0179998874664
30334,14044,D--RR,5,0.058000087738
30335,14044,UUUDR,5,0.0190000534058
30340,14024,R-LR,4,0.00799989700317
30341,24024,RDR,3,0.00200009346008
30342,24044,-ULRR,5,0.0680000782013
30343,24024,RLLR,4,0.00699996948242
30344,14044,D--RR,5,0.0529999732971
30345,14301,RLRD,4,0.00800013542175
30350,14301,U-UD,4,0.00699996948242
30351,14044,UULUR,5,0.021999835968
30352,14044,L--RR,5,0.077999830246
30353,24044,LURRR,5,0.0520000457764
30354,24044,D--RR,5,0.0650000572205
30355,24024,RRDUR,5,0.0310001373291
30400,24044,U-UUR,5,0.0269999504089
30401,14301,-LRD,4,0.0190000534058
30402,14044,RLRR,4,0.00899982452393
30403,14044,R-UUR,5,0.0410001277924
30404,24044,R-UUR,5,0.0409998893738
30405,14044,U-UUR,5,0.0289998054504
30410,21044,URRR-R,6,0.125999927521
30411,11024,UR-LLR,6,0.157999992371
30412,24044,U-RUR,5,0.0380001068115
30413,24044,U-RUR,5,0.0369999408722
30414,14301,UULUD,5,0.0240001678467
30415,11044,URRR-R,6,0.138999938965
30420,21044,RR-R,4,0.00999999046326
30421,11024,-DR,3,0.00399994850159
30422,21024,-DR,3,0.00400018692017
30423,11044,UUUR-R,6,0.115999937057
30424,14301,RRLRD,5,0.0420000553131
30425,11044,RR-R,4,0.00899982452393
30430,24044,U-UUR,5,0.0329999923706
30431,14044,UD--R,5,0.0329999923706
30432,24024,UUULUR,6,0.115000009537
30433,10525,U-D-UL,6,0.22200012207
30434,14301,LUDUUD,6,0.390000104904
30435,14044,U-UUR,5,0.0360000133514
30440,21044,RR-R,4,0.00699996948242
30441,11024,-LLR,4,0.0199999809265
30442,21024,-LLR,4,0.0190000534058
30443,24044,U-RUR,5,0.0320000648499
30444,14301,UULUD,5,0.0230000019073
30445,11044,RR-R,4,0.00799989700317
30450,14044,UUULRR,6,0.115000009537
30451,11024,UR-LLR,6,0.168999910355
30452,10125,UUUL,4,0.00500011444092
30453,11044,UUUR-R,6,0.121999979019
30454,21044,UUUR-R,6,0.120000123978
30455,11044,URRR-R,6,0.15299987793
30500,24024,U-UUR,5,0.0269999504089
30501,14024,UULUR,5,0.0220000743866
30502,10325,UU-UL,5,0.021999835968
30503,24044,LRR,3,0.00399994850159
30504,14044,RD-LR,5,0.0370001792908
30505,14024,U-UUR,5,0.0279998779297
30510,24024,-LUR,4,0.0200002193451
30511,11044,D--UR,5,0.0799999237061
30512,14024,U-R,3,0.00200009346008
30513,24024,U-R,3,0.0019998550415
30514,10325,--LL,4,0.0210001468658
30515,21024,UUU-R,5,0.0230000019073
30520,14044,R-LR,4,0.00999999046326
30521,24044,R-LR,4,0.00999999046326
30522,14024,UUR-R,5,0.0230000019073
30523,24044,LRR,3,0.00300002098083
30524,14044,U-RRR,5,0.0360000133514
30525,14301,RLRD,4,0.010999917984
30530,24024,U-UUR,5,0.0340001583099
30531,14024,UULUR,5,0.0239999294281
30532,10325,UU-UL,5,0.0239999294281
30533,24044,URLRR,5,0.0260000228882
30534,23451,D--,3,0.00300002098083
30535,14024,U-UUR,5,0.0350000858307
30540,14044,R-LR,4,0.00999999046326
30541,24044,R-LR,4,0.00999999046326
30542,14024,U-R,3,0.000999927520752
30543,24024,U-R,3,0.00200009346008
30544,11024,UUU-R,5,0.0199999809265
30545,14301,RLRD,4,0.00800013542175
30550,10325,DD-L,4,0.0130000114441
30551,14044,UULUR,5,0.0260000228882
30552,14024,UUR-R,5,0.0249998569489
30553,24024,UUR-R,5,0.0240001678467
30554,14044,U-RRR,5,0.0379998683929
30555,24044,U-RRR,5,0.0390000343323
31000,14024,LRRDR,5,0.0600001811981
31001,11044,U--LLR,6,0.167999982834
31002,14301,UUURRD,6,0.105000019073
31003,14024,R-LUUR,6,0.27999997139
31004,14024,RDRDR,5,0.0439999103546
31005,21044,R--DR,5,0.0519998073578
31010,14044,--LRR,5,0.0930001735687
31011,11024,D-LUR,5,0.0659999847412
31012,21044,UUUUR,5,0.0199999809265
31013,24044,L-LRR,5,0.0700001716614
31014,21024,UUUDUR,6,0.103999853134
31015,21024,D-LUR,5,0.0730001926422
31020,14044,RRRRR,5,0.0369999408722
31021,11044,UR-LLR,6,0.141999959946
31022,14044,RRR,3,0.00300002098083
